kota,bahanpokok,tahun,bulan,stok
kota_magelang,dagingayamras,2024,12,5139
kota_magelang,telur,2024,12,147.2
kota_magelang,gulapasir,2024,12,25039.37402
kota_magelang,minyakgoreng,2024,12,9477.984471
kota_pekalongan,beras,2024,12,42693.90183
kota_pekalongan,jagung,2024,12,NULL
kota_pekalongan,kedelai,2024,12,-10200
kota_pekalongan,bawangmerah,2024,12,4240
kota_pekalongan,bawangputih,2024,12,75
kota_pekalongan,cabaibesar,2024,12,60
kota_pekalongan,cabairawit,2024,12,335
kota_pekalongan,dagingsapi,2024,12,0
kota_pekalongan,dagingayamras,2024,12,0
kota_pekalongan,telur,2024,12,1406
kota_pekalongan,gulapasir,2024,12,37975.38462
kota_pekalongan,minyakgoreng,2024,12,9232.588175
kota_surakarta,beras,2024,12,239504.0429
kota_surakarta,jagung,2024,12,11315.2
kota_surakarta,kedelai,2024,12,245723.8235
kota_surakarta,bawangmerah,2024,12,0
kota_surakarta,bawangputih,2024,12,68504.47674
kota_surakarta,cabaibesar,2024,12,21350
kota_surakarta,cabairawit,2024,12,20800
kota_surakarta,dagingsapi,2024,12,44607.44348
kota_surakarta,dagingayamras,2024,12,19797.6
kota_surakarta,telur,2024,12,105087.1962
kota_surakarta,gulapasir,2024,12,89261.44567
kota_surakarta,minyakgoreng,2024,12,165363.5068
kota_salatiga,beras,2024,12,0
kota_salatiga,jagung,2024,12,0
kota_salatiga,kedelai,2024,12,0
kota_salatiga,bawangmerah,2024,12,0
kota_salatiga,bawangputih,2024,12,0
kota_salatiga,cabaibesar,2024,12,0
kota_salatiga,cabairawit,2024,12,0
kota_salatiga,dagingsapi,2024,12,0
kota_salatiga,dagingayamras,2024,12,0
kota_salatiga,telur,2024,12,0
kota_salatiga,gulapasir,2024,12,0
kota_salatiga,minyakgoreng,2024,12,0
kota_semarang,beras,2024,12,20641.5379
kota_semarang,jagung,2024,12,NULL
kota_semarang,kedelai,2024,12,0
kota_semarang,bawangmerah,2024,12,0
kota_semarang,bawangputih,2024,12,0
kota_semarang,cabaibesar,2024,12,0
kota_semarang,cabairawit,2024,12,0
kota_semarang,dagingsapi,2024,12,0
kota_semarang,dagingayamras,2024,12,0
kota_semarang,telur,2024,12,2383.573009
kota_semarang,gulapasir,2024,12,4712.359347
kota_semarang,minyakgoreng,2024,12,8949.633911
kota_tegal,beras,2024,12,485148.7753
kota_tegal,jagung,2024,12,38.25
kota_tegal,kedelai,2024,12,9501.1875
kota_tegal,bawangmerah,2024,12,21.5
kota_tegal,bawangputih,2024,12,1208.391556
kota_tegal,cabaibesar,2024,12,65
kota_tegal,cabairawit,2024,12,72.5
kota_tegal,dagingsapi,2024,12,0
kota_tegal,dagingayamras,2024,12,1.317460317
kota_tegal,telur,2024,12,628.8659794
kota_tegal,gulapasir,2024,12,1354513.156
kota_tegal,minyakgoreng,2024,12,290271.0974
